,architecture,model_type,embeddings,hidden,num_layers,dropouts,bidirectional,learning_rate,epochs,dev_acc,dev_prec,dev_recall,metric
490,163,LSTM,64,0.3333333333333333,1,0.5,True,0.0001,10,0.1694915254237288,0.12727272727272726,0.875,precision
491,163,LSTM,64,0.3333333333333333,1,0.5,True,0.0001,10,0.15254237288135594,0.125,0.875,recall
492,164,LSTM,64,0.3333333333333333,1,0.75,False,0.01,10,0.8305084745762712,0.25,0.125,accuracy
493,164,LSTM,64,0.3333333333333333,1,0.75,False,0.01,10,0.8305084745762712,0.25,0.125,precision
494,164,LSTM,64,0.3333333333333333,1,0.75,False,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
495,165,LSTM,64,0.3333333333333333,1,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
496,165,LSTM,64,0.3333333333333333,1,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
497,165,LSTM,64,0.3333333333333333,1,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
498,166,LSTM,64,0.3333333333333333,1,0.75,True,0.01,10,0.8135593220338984,0.0,0.0,accuracy
499,166,LSTM,64,0.3333333333333333,1,0.75,True,0.01,10,0.1694915254237288,0.14035087719298245,1.0,precision
500,166,LSTM,64,0.3333333333333333,1,0.75,True,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
501,167,LSTM,64,0.3333333333333333,1,0.75,True,0.0001,10,0.864406779661017,,0.0,accuracy
502,167,LSTM,64,0.3333333333333333,1,0.75,True,0.0001,10,0.864406779661017,,0.0,precision
503,167,LSTM,64,0.3333333333333333,1,0.75,True,0.0001,10,0.864406779661017,,0.0,recall
504,168,LSTM,64,0.3333333333333333,2,0.5,False,0.01,10,0.864406779661017,0.5,0.125,accuracy
505,168,LSTM,64,0.3333333333333333,2,0.5,False,0.01,10,0.864406779661017,0.5,0.125,precision
506,168,LSTM,64,0.3333333333333333,2,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
507,169,LSTM,64,0.3333333333333333,2,0.5,False,0.0001,10,0.864406779661017,,0.0,accuracy
508,169,LSTM,64,0.3333333333333333,2,0.5,False,0.0001,10,0.864406779661017,0.5,0.125,precision
509,169,LSTM,64,0.3333333333333333,2,0.5,False,0.0001,10,0.864406779661017,0.5,0.125,recall
510,170,LSTM,64,0.3333333333333333,2,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,accuracy
511,170,LSTM,64,0.3333333333333333,2,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,precision
512,170,LSTM,64,0.3333333333333333,2,0.5,True,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
513,171,LSTM,64,0.3333333333333333,2,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,accuracy
514,171,LSTM,64,0.3333333333333333,2,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,precision
515,171,LSTM,64,0.3333333333333333,2,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
516,172,LSTM,64,0.3333333333333333,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
517,172,LSTM,64,0.3333333333333333,2,0.75,False,0.01,10,0.864406779661017,0.5,0.125,precision
518,172,LSTM,64,0.3333333333333333,2,0.75,False,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
519,173,LSTM,64,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
520,173,LSTM,64,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
521,173,LSTM,64,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
522,174,LSTM,64,0.3333333333333333,2,0.75,True,0.01,10,0.864406779661017,,0.0,accuracy
523,174,LSTM,64,0.3333333333333333,2,0.75,True,0.01,10,0.847457627118644,0.3333333333333333,0.125,precision
524,174,LSTM,64,0.3333333333333333,2,0.75,True,0.01,10,0.23728813559322035,0.1509433962264151,1.0,recall
525,175,LSTM,64,0.3333333333333333,2,0.75,True,0.0001,10,0.864406779661017,,0.0,accuracy
526,175,LSTM,64,0.3333333333333333,2,0.75,True,0.0001,10,0.864406779661017,,0.0,precision
527,175,LSTM,64,0.3333333333333333,2,0.75,True,0.0001,10,0.864406779661017,,0.0,recall
528,176,LSTM,64,0.6666666666666666,1,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
529,176,LSTM,64,0.6666666666666666,1,0.5,False,0.01,10,0.6610169491525424,0.16666666666666666,0.375,precision
530,176,LSTM,64,0.6666666666666666,1,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
531,177,LSTM,64,0.6666666666666666,1,0.5,False,0.0001,10,0.864406779661017,,0.0,accuracy
532,177,LSTM,64,0.6666666666666666,1,0.5,False,0.0001,10,0.864406779661017,,0.0,precision
533,177,LSTM,64,0.6666666666666666,1,0.5,False,0.0001,10,0.864406779661017,,0.0,recall
534,178,LSTM,64,0.6666666666666666,1,0.5,True,0.01,10,0.864406779661017,,0.0,accuracy
535,178,LSTM,64,0.6666666666666666,1,0.5,True,0.01,10,0.5932203389830508,0.16666666666666666,0.5,precision
536,178,LSTM,64,0.6666666666666666,1,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
537,179,LSTM,64,0.6666666666666666,1,0.5,True,0.0001,10,0.7288135593220338,0.0,0.0,accuracy
538,179,LSTM,64,0.6666666666666666,1,0.5,True,0.0001,10,0.7288135593220338,0.0,0.0,precision
539,179,LSTM,64,0.6666666666666666,1,0.5,True,0.0001,10,0.7288135593220338,0.0,0.0,recall
540,180,LSTM,64,0.6666666666666666,1,0.75,False,0.01,10,0.847457627118644,0.0,0.0,accuracy
541,180,LSTM,64,0.6666666666666666,1,0.75,False,0.01,10,0.2711864406779661,0.14285714285714285,0.875,precision
542,180,LSTM,64,0.6666666666666666,1,0.75,False,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
543,181,LSTM,64,0.6666666666666666,1,0.75,False,0.0001,10,0.22033898305084745,0.14814814814814814,1.0,accuracy
544,181,LSTM,64,0.6666666666666666,1,0.75,False,0.0001,10,0.22033898305084745,0.14814814814814814,1.0,precision
545,181,LSTM,64,0.6666666666666666,1,0.75,False,0.0001,10,0.1864406779661017,0.14285714285714285,1.0,recall
546,182,LSTM,64,0.6666666666666666,1,0.75,True,0.01,10,0.8305084745762712,0.0,0.0,accuracy
547,182,LSTM,64,0.6666666666666666,1,0.75,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,precision
548,182,LSTM,64,0.6666666666666666,1,0.75,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
549,183,LSTM,64,0.6666666666666666,1,0.75,True,0.0001,10,0.864406779661017,,0.0,accuracy
550,183,LSTM,64,0.6666666666666666,1,0.75,True,0.0001,10,0.864406779661017,,0.0,precision
551,183,LSTM,64,0.6666666666666666,1,0.75,True,0.0001,10,0.864406779661017,,0.0,recall
552,184,LSTM,64,0.6666666666666666,2,0.5,False,0.01,10,0.847457627118644,0.3333333333333333,0.125,accuracy
553,184,LSTM,64,0.6666666666666666,2,0.5,False,0.01,10,0.847457627118644,0.3333333333333333,0.125,precision
554,184,LSTM,64,0.6666666666666666,2,0.5,False,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
555,185,LSTM,64,0.6666666666666666,2,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,accuracy
556,185,LSTM,64,0.6666666666666666,2,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,precision
557,185,LSTM,64,0.6666666666666666,2,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
558,186,LSTM,64,0.6666666666666666,2,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,accuracy
559,186,LSTM,64,0.6666666666666666,2,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,precision
560,186,LSTM,64,0.6666666666666666,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
561,187,LSTM,64,0.6666666666666666,2,0.5,True,0.0001,10,0.864406779661017,,0.0,accuracy
562,187,LSTM,64,0.6666666666666666,2,0.5,True,0.0001,10,0.864406779661017,,0.0,precision
563,187,LSTM,64,0.6666666666666666,2,0.5,True,0.0001,10,0.864406779661017,,0.0,recall
564,188,LSTM,64,0.6666666666666666,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
565,188,LSTM,64,0.6666666666666666,2,0.75,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,precision
566,188,LSTM,64,0.6666666666666666,2,0.75,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
567,189,LSTM,64,0.6666666666666666,2,0.75,False,0.0001,10,0.2711864406779661,0.14285714285714285,0.875,accuracy
568,189,LSTM,64,0.6666666666666666,2,0.75,False,0.0001,10,0.2711864406779661,0.14285714285714285,0.875,precision
569,189,LSTM,64,0.6666666666666666,2,0.75,False,0.0001,10,0.2711864406779661,0.14285714285714285,0.875,recall
570,190,LSTM,64,0.6666666666666666,2,0.75,True,0.01,10,0.864406779661017,,0.0,accuracy
571,190,LSTM,64,0.6666666666666666,2,0.75,True,0.01,10,0.23728813559322035,0.1509433962264151,1.0,precision
572,190,LSTM,64,0.6666666666666666,2,0.75,True,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
573,191,LSTM,64,0.6666666666666666,2,0.75,True,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,accuracy
574,191,LSTM,64,0.6666666666666666,2,0.75,True,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,precision
575,191,LSTM,64,0.6666666666666666,2,0.75,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
576,192,LSTM,128,0.3333333333333333,1,0.5,False,0.01,10,0.847457627118644,0.3333333333333333,0.125,accuracy
577,192,LSTM,128,0.3333333333333333,1,0.5,False,0.01,10,0.847457627118644,0.3333333333333333,0.125,precision
578,192,LSTM,128,0.3333333333333333,1,0.5,False,0.01,10,0.288135593220339,0.16,1.0,recall
579,193,LSTM,128,0.3333333333333333,1,0.5,False,0.0001,10,0.1694915254237288,0.14035087719298245,1.0,accuracy
580,193,LSTM,128,0.3333333333333333,1,0.5,False,0.0001,10,0.1694915254237288,0.14035087719298245,1.0,precision
581,193,LSTM,128,0.3333333333333333,1,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
582,194,LSTM,128,0.3333333333333333,1,0.5,True,0.01,10,0.7796610169491526,0.14285714285714285,0.125,accuracy
583,194,LSTM,128,0.3333333333333333,1,0.5,True,0.01,10,0.6779661016949152,0.21052631578947367,0.5,precision
584,194,LSTM,128,0.3333333333333333,1,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
585,195,LSTM,128,0.3333333333333333,1,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,accuracy
586,195,LSTM,128,0.3333333333333333,1,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,precision
587,195,LSTM,128,0.3333333333333333,1,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
588,196,LSTM,128,0.3333333333333333,1,0.75,False,0.01,10,0.8305084745762712,0.0,0.0,accuracy
589,196,LSTM,128,0.3333333333333333,1,0.75,False,0.01,10,0.2033898305084746,0.14545454545454545,1.0,precision
590,196,LSTM,128,0.3333333333333333,1,0.75,False,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
591,197,LSTM,128,0.3333333333333333,1,0.75,False,0.0001,10,0.8305084745762712,0.0,0.0,accuracy
592,197,LSTM,128,0.3333333333333333,1,0.75,False,0.0001,10,0.8305084745762712,0.0,0.0,precision
593,197,LSTM,128,0.3333333333333333,1,0.75,False,0.0001,10,0.8305084745762712,0.0,0.0,recall
594,198,LSTM,128,0.3333333333333333,1,0.75,True,0.01,10,0.847457627118644,0.0,0.0,accuracy
595,198,LSTM,128,0.3333333333333333,1,0.75,True,0.01,10,0.288135593220339,0.16,1.0,precision
596,198,LSTM,128,0.3333333333333333,1,0.75,True,0.01,10,0.1864406779661017,0.14285714285714285,1.0,recall
597,199,LSTM,128,0.3333333333333333,1,0.75,True,0.0001,10,0.2542372881355932,0.15384615384615385,1.0,accuracy
598,199,LSTM,128,0.3333333333333333,1,0.75,True,0.0001,10,0.2542372881355932,0.15384615384615385,1.0,precision
599,199,LSTM,128,0.3333333333333333,1,0.75,True,0.0001,10,0.2542372881355932,0.15384615384615385,1.0,recall
600,200,LSTM,128,0.3333333333333333,2,0.5,False,0.01,10,0.864406779661017,0.5,0.125,accuracy
601,200,LSTM,128,0.3333333333333333,2,0.5,False,0.01,10,0.864406779661017,0.5,0.125,precision
602,200,LSTM,128,0.3333333333333333,2,0.5,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
603,201,LSTM,128,0.3333333333333333,2,0.5,False,0.0001,10,0.1864406779661017,0.14285714285714285,1.0,accuracy
604,201,LSTM,128,0.3333333333333333,2,0.5,False,0.0001,10,0.1864406779661017,0.14285714285714285,1.0,precision
605,201,LSTM,128,0.3333333333333333,2,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
606,202,LSTM,128,0.3333333333333333,2,0.5,True,0.01,10,0.847457627118644,0.3333333333333333,0.125,accuracy
607,202,LSTM,128,0.3333333333333333,2,0.5,True,0.01,10,0.847457627118644,0.4,0.25,precision
608,202,LSTM,128,0.3333333333333333,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
609,203,LSTM,128,0.3333333333333333,2,0.5,True,0.0001,10,0.864406779661017,,0.0,accuracy
610,203,LSTM,128,0.3333333333333333,2,0.5,True,0.0001,10,0.864406779661017,,0.0,precision
611,203,LSTM,128,0.3333333333333333,2,0.5,True,0.0001,10,0.864406779661017,,0.0,recall
612,204,LSTM,128,0.3333333333333333,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
613,204,LSTM,128,0.3333333333333333,2,0.75,False,0.01,10,0.8135593220338984,0.2,0.125,precision
614,204,LSTM,128,0.3333333333333333,2,0.75,False,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
615,205,LSTM,128,0.3333333333333333,2,0.75,False,0.0001,10,0.7457627118644068,0.1111111111111111,0.125,accuracy
616,205,LSTM,128,0.3333333333333333,2,0.75,False,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,precision
617,205,LSTM,128,0.3333333333333333,2,0.75,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
618,206,LSTM,128,0.3333333333333333,2,0.75,True,0.01,10,0.8305084745762712,0.0,0.0,accuracy
619,206,LSTM,128,0.3333333333333333,2,0.75,True,0.01,10,0.23728813559322035,0.1509433962264151,1.0,precision
620,206,LSTM,128,0.3333333333333333,2,0.75,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
621,207,LSTM,128,0.3333333333333333,2,0.75,True,0.0001,10,0.7627118644067796,0.125,0.125,accuracy
622,207,LSTM,128,0.3333333333333333,2,0.75,True,0.0001,10,0.1864406779661017,0.14285714285714285,1.0,precision
623,207,LSTM,128,0.3333333333333333,2,0.75,True,0.0001,10,0.1694915254237288,0.14035087719298245,1.0,recall
624,208,LSTM,128,0.6666666666666666,1,0.5,False,0.01,10,0.847457627118644,0.0,0.0,accuracy
625,208,LSTM,128,0.6666666666666666,1,0.5,False,0.01,10,0.7796610169491526,0.14285714285714285,0.125,precision
626,208,LSTM,128,0.6666666666666666,1,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
627,209,LSTM,128,0.6666666666666666,1,0.5,False,0.0001,10,0.7796610169491526,0.14285714285714285,0.125,accuracy
628,209,LSTM,128,0.6666666666666666,1,0.5,False,0.0001,10,0.2542372881355932,0.15384615384615385,1.0,precision
629,209,LSTM,128,0.6666666666666666,1,0.5,False,0.0001,10,0.22033898305084745,0.14814814814814814,1.0,recall
630,210,LSTM,128,0.6666666666666666,1,0.5,True,0.01,10,0.8305084745762712,0.0,0.0,accuracy
631,210,LSTM,128,0.6666666666666666,1,0.5,True,0.01,10,0.288135593220339,0.14583333333333334,0.875,precision
632,210,LSTM,128,0.6666666666666666,1,0.5,True,0.01,10,0.288135593220339,0.14583333333333334,0.875,recall
633,211,LSTM,128,0.6666666666666666,1,0.5,True,0.0001,10,0.7627118644067796,0.0,0.0,accuracy
634,211,LSTM,128,0.6666666666666666,1,0.5,True,0.0001,10,0.1864406779661017,0.12962962962962962,0.875,precision
635,211,LSTM,128,0.6666666666666666,1,0.5,True,0.0001,10,0.1864406779661017,0.12962962962962962,0.875,recall
636,212,LSTM,128,0.6666666666666666,1,0.75,False,0.01,10,0.864406779661017,0.5,0.125,accuracy
637,212,LSTM,128,0.6666666666666666,1,0.75,False,0.01,10,0.864406779661017,0.5,0.125,precision
638,212,LSTM,128,0.6666666666666666,1,0.75,False,0.01,10,0.2711864406779661,0.1568627450980392,1.0,recall
639,213,LSTM,128,0.6666666666666666,1,0.75,False,0.0001,10,0.847457627118644,0.3333333333333333,0.125,accuracy
640,213,LSTM,128,0.6666666666666666,1,0.75,False,0.0001,10,0.847457627118644,0.3333333333333333,0.125,precision
641,213,LSTM,128,0.6666666666666666,1,0.75,False,0.0001,10,0.847457627118644,0.3333333333333333,0.125,recall
642,214,LSTM,128,0.6666666666666666,1,0.75,True,0.01,10,0.7966101694915254,0.0,0.0,accuracy
643,214,LSTM,128,0.6666666666666666,1,0.75,True,0.01,10,0.6271186440677966,0.18181818181818182,0.5,precision
644,214,LSTM,128,0.6666666666666666,1,0.75,True,0.01,10,0.2033898305084746,0.14545454545454545,1.0,recall
645,215,LSTM,128,0.6666666666666666,1,0.75,True,0.0001,10,0.847457627118644,0.0,0.0,accuracy
646,215,LSTM,128,0.6666666666666666,1,0.75,True,0.0001,10,0.847457627118644,0.0,0.0,precision
647,215,LSTM,128,0.6666666666666666,1,0.75,True,0.0001,10,0.847457627118644,0.0,0.0,recall
648,216,LSTM,128,0.6666666666666666,2,0.5,False,0.01,10,0.8813559322033898,1.0,0.125,accuracy
649,216,LSTM,128,0.6666666666666666,2,0.5,False,0.01,10,0.8813559322033898,1.0,0.125,precision
650,216,LSTM,128,0.6666666666666666,2,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
651,217,LSTM,128,0.6666666666666666,2,0.5,False,0.0001,10,0.8305084745762712,0.0,0.0,accuracy
652,217,LSTM,128,0.6666666666666666,2,0.5,False,0.0001,10,0.7627118644067796,0.125,0.125,precision
653,217,LSTM,128,0.6666666666666666,2,0.5,False,0.0001,10,0.7627118644067796,0.125,0.125,recall
654,218,LSTM,128,0.6666666666666666,2,0.5,True,0.01,10,0.7796610169491526,0.0,0.0,accuracy
655,218,LSTM,128,0.6666666666666666,2,0.5,True,0.01,10,0.22033898305084745,0.14814814814814814,1.0,precision
656,218,LSTM,128,0.6666666666666666,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
657,219,LSTM,128,0.6666666666666666,2,0.5,True,0.0001,10,0.711864406779661,0.0,0.0,accuracy
658,219,LSTM,128,0.6666666666666666,2,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,precision
659,219,LSTM,128,0.6666666666666666,2,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
660,220,LSTM,128,0.6666666666666666,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
661,220,LSTM,128,0.6666666666666666,2,0.75,False,0.01,10,0.1694915254237288,0.14035087719298245,1.0,precision
662,220,LSTM,128,0.6666666666666666,2,0.75,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
663,221,LSTM,128,0.6666666666666666,2,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
664,221,LSTM,128,0.6666666666666666,2,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
665,221,LSTM,128,0.6666666666666666,2,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
666,222,LSTM,128,0.6666666666666666,2,0.75,True,0.01,10,0.864406779661017,,0.0,accuracy
667,222,LSTM,128,0.6666666666666666,2,0.75,True,0.01,10,0.3220338983050847,0.16666666666666666,1.0,precision
668,222,LSTM,128,0.6666666666666666,2,0.75,True,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
669,223,LSTM,128,0.6666666666666666,2,0.75,True,0.0001,10,0.864406779661017,,0.0,accuracy
670,223,LSTM,128,0.6666666666666666,2,0.75,True,0.0001,10,0.864406779661017,,0.0,precision
671,223,LSTM,128,0.6666666666666666,2,0.75,True,0.0001,10,0.864406779661017,,0.0,recall
672,224,LSTM,256,0.3333333333333333,1,0.5,False,0.01,10,0.7796610169491526,0.2222222222222222,0.25,accuracy
673,224,LSTM,256,0.3333333333333333,1,0.5,False,0.01,10,0.7796610169491526,0.2222222222222222,0.25,precision
674,224,LSTM,256,0.3333333333333333,1,0.5,False,0.01,10,0.2033898305084746,0.14545454545454545,1.0,recall
675,225,LSTM,256,0.3333333333333333,1,0.5,False,0.0001,10,0.7627118644067796,0.125,0.125,accuracy
676,225,LSTM,256,0.3333333333333333,1,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,precision
677,225,LSTM,256,0.3333333333333333,1,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
678,226,LSTM,256,0.3333333333333333,1,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,accuracy
679,226,LSTM,256,0.3333333333333333,1,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,precision
680,226,LSTM,256,0.3333333333333333,1,0.5,True,0.01,10,0.288135593220339,0.16,1.0,recall
681,227,LSTM,256,0.3333333333333333,1,0.5,True,0.0001,10,0.7966101694915254,0.0,0.0,accuracy
682,227,LSTM,256,0.3333333333333333,1,0.5,True,0.0001,10,0.711864406779661,0.09090909090909091,0.125,precision
683,227,LSTM,256,0.3333333333333333,1,0.5,True,0.0001,10,0.711864406779661,0.09090909090909091,0.125,recall
684,228,LSTM,256,0.3333333333333333,1,0.75,False,0.01,10,0.7288135593220338,0.1,0.125,accuracy
685,228,LSTM,256,0.3333333333333333,1,0.75,False,0.01,10,0.288135593220339,0.16,1.0,precision
686,228,LSTM,256,0.3333333333333333,1,0.75,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
687,229,LSTM,256,0.3333333333333333,1,0.75,False,0.0001,10,0.8305084745762712,0.0,0.0,accuracy
688,229,LSTM,256,0.3333333333333333,1,0.75,False,0.0001,10,0.8135593220338984,0.2,0.125,precision
689,229,LSTM,256,0.3333333333333333,1,0.75,False,0.0001,10,0.8135593220338984,0.2,0.125,recall
690,230,LSTM,256,0.3333333333333333,1,0.75,True,0.01,10,0.711864406779661,0.09090909090909091,0.125,accuracy
691,230,LSTM,256,0.3333333333333333,1,0.75,True,0.01,10,0.3559322033898305,0.17391304347826086,1.0,precision
692,230,LSTM,256,0.3333333333333333,1,0.75,True,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
693,231,LSTM,256,0.3333333333333333,1,0.75,True,0.0001,10,0.23728813559322035,0.13725490196078433,0.875,accuracy
694,231,LSTM,256,0.3333333333333333,1,0.75,True,0.0001,10,0.23728813559322035,0.13725490196078433,0.875,precision
695,231,LSTM,256,0.3333333333333333,1,0.75,True,0.0001,10,0.23728813559322035,0.13725490196078433,0.875,recall
696,232,LSTM,256,0.3333333333333333,2,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
697,232,LSTM,256,0.3333333333333333,2,0.5,False,0.01,10,0.7627118644067796,0.25,0.375,precision
698,232,LSTM,256,0.3333333333333333,2,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
699,233,LSTM,256,0.3333333333333333,2,0.5,False,0.0001,10,0.864406779661017,,0.0,accuracy
700,233,LSTM,256,0.3333333333333333,2,0.5,False,0.0001,10,0.864406779661017,,0.0,precision
701,233,LSTM,256,0.3333333333333333,2,0.5,False,0.0001,10,0.864406779661017,,0.0,recall
702,234,LSTM,256,0.3333333333333333,2,0.5,True,0.01,10,0.864406779661017,,0.0,accuracy
703,234,LSTM,256,0.3333333333333333,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,precision
704,234,LSTM,256,0.3333333333333333,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
705,235,LSTM,256,0.3333333333333333,2,0.5,True,0.0001,10,0.7288135593220338,0.0,0.0,accuracy
706,235,LSTM,256,0.3333333333333333,2,0.5,True,0.0001,10,0.22033898305084745,0.14814814814814814,1.0,precision
707,235,LSTM,256,0.3333333333333333,2,0.5,True,0.0001,10,0.22033898305084745,0.14814814814814814,1.0,recall
708,236,LSTM,256,0.3333333333333333,2,0.75,False,0.01,10,0.8135593220338984,0.0,0.0,accuracy
709,236,LSTM,256,0.3333333333333333,2,0.75,False,0.01,10,0.7288135593220338,0.16666666666666666,0.25,precision
710,236,LSTM,256,0.3333333333333333,2,0.75,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
711,237,LSTM,256,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
712,237,LSTM,256,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
713,237,LSTM,256,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
714,238,LSTM,256,0.3333333333333333,2,0.75,True,0.01,10,0.8305084745762712,0.0,0.0,accuracy
715,238,LSTM,256,0.3333333333333333,2,0.75,True,0.01,10,0.3728813559322034,0.14634146341463414,0.75,precision
716,238,LSTM,256,0.3333333333333333,2,0.75,True,0.01,10,0.3728813559322034,0.14634146341463414,0.75,recall
717,239,LSTM,256,0.3333333333333333,2,0.75,True,0.0001,10,0.2033898305084746,0.14545454545454545,1.0,accuracy
718,239,LSTM,256,0.3333333333333333,2,0.75,True,0.0001,10,0.2033898305084746,0.14545454545454545,1.0,precision
719,239,LSTM,256,0.3333333333333333,2,0.75,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
720,240,LSTM,256,0.6666666666666666,1,0.5,False,0.01,10,0.847457627118644,0.3333333333333333,0.125,accuracy
721,240,LSTM,256,0.6666666666666666,1,0.5,False,0.01,10,0.847457627118644,0.3333333333333333,0.125,precision
722,240,LSTM,256,0.6666666666666666,1,0.5,False,0.01,10,0.2033898305084746,0.14545454545454545,1.0,recall
723,241,LSTM,256,0.6666666666666666,1,0.5,False,0.0001,10,0.7627118644067796,0.0,0.0,accuracy
724,241,LSTM,256,0.6666666666666666,1,0.5,False,0.0001,10,0.1864406779661017,0.12962962962962962,0.875,precision
725,241,LSTM,256,0.6666666666666666,1,0.5,False,0.0001,10,0.1864406779661017,0.12962962962962962,0.875,recall
726,242,LSTM,256,0.6666666666666666,1,0.5,True,0.01,10,0.7966101694915254,0.0,0.0,accuracy
727,242,LSTM,256,0.6666666666666666,1,0.5,True,0.01,10,0.6610169491525424,0.2,0.5,precision
728,242,LSTM,256,0.6666666666666666,1,0.5,True,0.01,10,0.3050847457627119,0.16326530612244897,1.0,recall
729,243,LSTM,256,0.6666666666666666,1,0.5,True,0.0001,10,0.847457627118644,0.0,0.0,accuracy
730,243,LSTM,256,0.6666666666666666,1,0.5,True,0.0001,10,0.7796610169491526,0.0,0.0,precision
731,243,LSTM,256,0.6666666666666666,1,0.5,True,0.0001,10,0.7796610169491526,0.0,0.0,recall
732,244,LSTM,256,0.6666666666666666,1,0.75,False,0.01,10,0.7966101694915254,0.0,0.0,accuracy
733,244,LSTM,256,0.6666666666666666,1,0.75,False,0.01,10,0.5084745762711864,0.2,0.875,precision
734,244,LSTM,256,0.6666666666666666,1,0.75,False,0.01,10,0.3050847457627119,0.14893617021276595,0.875,recall
